t,x_des,y_des,z_des,x_act,y_act,z_act
19.47,-4.27916,-3.86758,2.40382,-4.24572,-3.85258,2.40382
19.48,-4.25202,-3.8485,2.4051,-4.2176,-3.83402,2.4051
19.49,-4.22485,-3.82928,2.40637,-4.18947,-3.81533,2.40637
19.5,-4.19764,-3.80992,2.40763,-4.16133,-3.7965,2.40763
19.51,-4.17039,-3.79042,2.40889,-4.1332,-3.77754,2.40889
19.52,-4.14311,-3.77079,2.41014,-4.10506,-3.75845,2.41014
19.53,-4.11578,-3.75102,2.41137,-4.07693,-3.73922,2.41137
19.54,-4.08842,-3.73112,2.4126,-4.04881,-3.71985,2.4126
19.55,-4.06103,-3.71108,2.41383,-4.02068,-3.70035,2.41383
19.56,-4.0336,-3.69091,2.41504,-3.99257,-3.6807,2.41504
19.57,-4.00613,-3.6706,2.41625,-3.96446,-3.66092,2.41625
19.58,-3.97862,-3.65017,2.41745,-3.93635,-3.641,2.41745
19.59,-3.95108,-3.6296,2.41863,-3.90826,-3.62093,2.41863
19.6,-3.9235,-3.6089,2.41982,-3.88018,-3.60073,2.41982
19.61,-3.89589,-3.58807,2.42099,-3.85211,-3.58038,2.42099
19.62,-3.86824,-3.56711,2.42215,-3.82405,-3.55989,2.42215
19.63,-3.84056,-3.54603,2.42331,-3.796,-3.53926,2.42331
19.64,-3.81284,-3.52481,2.42446,-3.76797,-3.51849,2.42446
19.65,-3.78509,-3.50347,2.4256,-3.73995,-3.49756,2.4256
19.66,-3.75731,-3.48201,2.42673,-3.71195,-3.4765,2.42673
19.67,-3.72949,-3.46041,2.42785,-3.68396,-3.45529,2.42785
19.68,-3.70164,-3.4387,2.42897,-3.65598,-3.43393,2.42897
19.69,-3.67375,-3.41686,2.43007,-3.62802,-3.41243,2.43007
19.7,-3.64583,-3.39489,2.43117,-3.60008,-3.39078,2.43117
19.71,-3.61788,-3.37281,2.43226,-3.57215,-3.36899,2.43226
19.72,-3.5899,-3.3506,2.43334,-3.54424,-3.34704,2.43334
19.73,-3.56188,-3.32827,2.43441,-3.51634,-3.32495,2.43441
19.74,-3.53383,-3.30583,2.43548,-3.48846,-3.30272,2.43548
19.75,-3.50575,-3.28326,2.43653,-3.4606,-3.28033,2.43653
19.76,-3.47764,-3.26057,2.43758,-3.43274,-3.2578,2.43758
19.77,-3.4495,-3.23777,2.43862,-3.40491,-3.23513,2.43862
19.78,-3.42132,-3.21485,2.43965,-3.37709,-3.2123,2.43965
19.79,-3.39312,-3.19182,2.44067,-3.34928,-3.18933,2.44067
19.8,-3.36488,-3.16867,2.44169,-3.32149,-3.16621,2.44169
19.81,-3.33662,-3.14541,2.44269,-3.2937,-3.14294,2.44269
19.82,-3.30832,-3.12203,2.44369,-3.26593,-3.11953,2.44369
19.83,-3.28,-3.09854,2.44468,-3.23818,-3.09597,2.44468
19.84,-3.25164,-3.07494,2.44566,-3.21043,-3.07227,2.44566
19.85,-3.22326,-3.05123,2.44663,-3.18269,-3.04842,2.44663
19.86,-3.19484,-3.02741,2.44759,-3.15496,-3.02443,2.44759
19.87,-3.1664,-3.00348,2.44855,-3.12724,-3.0003,2.44855
19.88,-3.13793,-2.97944,2.44949,-3.09952,-2.97602,2.44949
19.89,-3.10943,-2.95529,2.45043,-3.07181,-2.9516,2.45043
19.9,-3.08091,-2.93104,2.45136,-3.04411,-2.92704,2.45136
19.91,-3.05235,-2.90668,2.45228,-3.01641,-2.90234,2.45228
19.92,-3.02377,-2.88222,2.45319,-2.98871,-2.87749,2.45319
19.93,-2.99516,-2.85766,2.45409,-2.96101,-2.85251,2.45409
19.94,-2.96652,-2.83299,2.45499,-2.93331,-2.8274,2.45499
19.95,-2.93786,-2.80822,2.45587,-2.90561,-2.80214,2.45587
19.96,-2.90917,-2.78334,2.45675,-2.87791,-2.77676,2.45675
19.97,-2.88046,-2.75837,2.45762,-2.8502,-2.75123,2.45762
19.98,-2.85171,-2.7333,2.45848,-2.82248,-2.72558,2.45848
19.99,-2.82295,-2.70813,2.45933,-2.79476,-2.69979,2.45933
20,-2.79415,-2.68286,2.46017,-2.76703,-2.67388,2.46017
20.01,-2.76534,-2.6575,2.461,-2.73929,-2.64783,2.461
20.02,-2.73649,-2.63204,2.46183,-2.71153,-2.62166,2.46183
20.03,-2.70763,-2.60649,2.46265,-2.68376,-2.59536,2.46265
20.04,-2.67874,-2.58084,2.46345,-2.65598,-2.56894,2.46345
20.05,-2.64982,-2.5551,2.46425,-2.62818,-2.5424,2.46425
20.06,-2.62088,-2.52927,2.46504,-2.60036,-2.51574,2.46504
20.07,-2.59192,-2.50334,2.46583,-2.57252,-2.48896,2.46583
20.08,-2.56293,-2.47733,2.4666,-2.54467,-2.46206,2.4666
20.09,-2.53392,-2.45122,2.46736,-2.51678,-2.43505,2.46736
20.1,-2.50489,-2.42503,2.46812,-2.48888,-2.40792,2.46812
20.11,-2.47584,-2.39875,2.46887,-2.46094,-2.38069,2.46887
20.12,-2.44676,-2.37239,2.4696,-2.43298,-2.35334,2.4696
20.13,-2.41766,-2.34594,2.47033,-2.40499,-2.32589,2.47033
20.14,-2.38854,-2.3194,2.47106,-2.37697,-2.29834,2.47106
20.15,-2.3594,-2.29278,2.47177,-2.34892,-2.27068,2.47177
20.16,-2.33023,-2.26608,2.47247,-2.32083,-2.24292,2.47247
20.17,-2.30105,-2.2393,2.47317,-2.29271,-2.21506,2.47317
20.18,-2.27184,-2.21244,2.47385,-2.26455,-2.18711,2.47385
20.19,-2.24262,-2.18549,2.47453,-2.23635,-2.15906,2.47453
20.2,-2.21337,-2.15847,2.4752,-2.20812,-2.13092,2.4752
20.21,-2.1841,-2.13137,2.47586,-2.17984,-2.10269,2.47586
20.22,-2.15482,-2.1042,2.47651,-2.15152,-2.07438,2.47651
20.23,-2.12551,-2.07695,2.47715,-2.12316,-2.04597,2.47715
20.24,-2.09619,-2.04962,2.47778,-2.09475,-2.01749,2.47778
20.25,-2.06685,-2.02222,2.47841,-2.0663,-1.98893,2.47841
20.26,-2.03749,-1.99475,2.47902,-2.0378,-1.96028,2.47902
20.27,-2.00811,-1.9672,2.47963,-2.00926,-1.93157,2.47963
20.28,-1.97871,-1.93959,2.48023,-1.98066,-1.90278,2.48023
20.29,-1.94929,-1.9119,2.48082,-1.95202,-1.87391,2.48082
20.3,-1.91986,-1.88415,2.4814,-1.92332,-1.84498,2.4814
20.31,-1.89041,-1.85632,2.48197,-1.89457,-1.81599,2.48197
20.32,-1.86094,-1.82843,2.48253,-1.86577,-1.78693,2.48253
20.33,-1.83146,-1.80048,2.48309,-1.83692,-1.75781,2.48309
20.34,-1.80196,-1.77246,2.48363,-1.80802,-1.72862,2.48363
20.35,-1.77244,-1.74438,2.48417,-1.77906,-1.69939,2.48417
20.36,-1.74291,-1.71623,2.48469,-1.75004,-1.67009,2.48469
20.37,-1.71336,-1.68802,2.48521,-1.72097,-1.64075,2.48521
20.38,-1.68379,-1.65975,2.48572,-1.69185,-1.61136,2.48572
20.39,-1.65421,-1.63142,2.48622,-1.66267,-1.58191,2.48622
20.4,-1.62462,-1.60304,2.48671,-1.63343,-1.55243,2.48671
20.41,-1.59501,-1.57459,2.4872,-1.60413,-1.5229,2.4872
20.42,-1.56539,-1.54609,2.48767,-1.57478,-1.49333,2.48767
20.43,-1.53575,-1.51753,2.48814,-1.54537,-1.46372,2.48814
20.44,-1.5061,-1.48892,2.48859,-1.51591,-1.43407,2.48859
20.45,-1.47644,-1.46025,2.48904,-1.48639,-1.40439,2.48904
20.46,-1.44676,-1.43154,2.48948,-1.45681,-1.37468,2.48948
20.47,-1.41707,-1.40277,2.48991,-1.42717,-1.34494,2.48991
20.48,-1.38736,-1.37395,2.49033,-1.39748,-1.31517,2.49033
20.49,-1.35765,-1.34508,2.49074,-1.36774,-1.28537,2.49074
20.5,-1.32792,-1.31616,2.49114,-1.33793,-1.25555,2.49114
20.51,-1.29818,-1.28719,2.49154,-1.30808,-1.22571,2.49154
20.52,-1.26843,-1.25818,2.49192,-1.27817,-1.19585,2.49192
20.53,-1.23866,-1.22912,2.4923,-1.2482,-1.16597,2.4923
20.54,-1.20889,-1.20002,2.49267,-1.21818,-1.13607,2.49267
20.55,-1.1791,-1.17088,2.49302,-1.18811,-1.10616,2.49302
20.56,-1.14931,-1.14169,2.49337,-1.15799,-1.07623,2.49337
20.57,-1.1195,-1.11246,2.49371,-1.12782,-1.0463,2.49371
20.58,-1.08968,-1.0832,2.49405,-1.09759,-1.01635,2.49405
20.59,-1.05986,-1.05389,2.49437,-1.06732,-0.9864,2.49437
20.6,-1.03002,-1.02454,2.49468,-1.037,-0.95644,2.49468
20.61,-1.00018,-0.995163,2.49499,-1.00664,-0.926476,2.49499
20.62,-0.970324,-0.965745,2.49528,-0.976227,-0.896508,2.49528
20.63,-0.940461,-0.936293,2.49557,-0.945772,-0.866538,2.49557
20.64,-0.91059,-0.906807,2.49585,-0.915273,-0.836567,2.49585
20.65,-0.880711,-0.877288,2.49611,-0.884734,-0.806597,2.49611
20.66,-0.850823,-0.847738,2.49637,-0.854153,-0.776629,2.49637
20.67,-0.820928,-0.818157,2.49662,-0.823534,-0.746665,2.49662
20.68,-0.791026,-0.788547,2.49687,-0.792878,-0.716704,2.49687
20.69,-0.761116,-0.758909,2.4971,-0.762186,-0.68675,2.4971
20.7,-0.7312,-0.729243,2.49732,-0.731459,-0.656801,2.49732
20.71,-0.701277,-0.69955,2.49754,-0.7007,-0.62686,2.49754
20.72,-0.671348,-0.669833,2.49774,-0.66991,-0.596928,2.49774
20.73,-0.641412,-0.640092,2.49794,-0.639091,-0.567006,2.49794
20.74,-0.611471,-0.610327,2.49813,-0.608244,-0.537093,2.49813
20.75,-0.581525,-0.580541,2.49831,-0.577371,-0.507192,2.49831
20.76,-0.551573,-0.550733,2.49848,-0.546474,-0.477303,2.49848
20.77,-0.521616,-0.520906,2.49864,-0.515555,-0.447426,2.49864
20.78,-0.491655,-0.49106,2.49879,-0.484615,-0.417563,2.49879
20.79,-0.461689,-0.461197,2.49893,-0.453656,-0.387713,2.49893
20.8,-0.431719,-0.431316,2.49907,-0.422681,-0.357879,2.49907
20.81,-0.401745,-0.401421,2.49919,-0.391691,-0.328059,2.49919
20.82,-0.371767,-0.37151,2.49931,-0.360687,-0.298255,2.49931
20.83,-0.341786,-0.341587,2.49942,-0.329673,-0.268467,2.49942
20.84,-0.311803,-0.311651,2.49951,-0.298649,-0.238696,2.49951
20.85,-0.281816,-0.281704,2.4996,-0.267618,-0.208941,2.4996
20.86,-0.251826,-0.251747,2.49968,-0.236582,-0.179204,2.49968
20.87,-0.221835,-0.22178,2.49975,-0.205542,-0.149484,2.49975
20.88,-0.191841,-0.191806,2.49982,-0.174501,-0.119782,2.49982
20.89,-0.161846,-0.161825,2.49987,-0.143459,-0.0900977,2.49987
20.9,-0.131849,-0.131838,2.49991,-0.112421,-0.0604319,2.49991
20.91,-0.101851,-0.101846,2.49995,-0.0813858,-0.0307844,2.49995
20.92,-0.0718525,-0.0718506,2.49997,-0.050357,-0.00115546,2.49997
20.93,-0.0418529,-0.0418526,2.49999,-0.0193362,0.0284549,2.49999
20.94,-0.0118531,-0.0118531,2.5,0.0116749,0.0580466,2.5
20.95,0.0181469,0.0181469,2.5,0.0426745,0.0876195,2.5
20.96,0.0481467,0.0481462,2.49999,0.0736607,0.117174,2.49999
20.97,0.0781461,0.0781437,2.49997,0.104632,0.146709,2.49997
20.98,0.108145,0.108138,2.49994,0.135586,0.176226,2.49994
20.99,0.138143,0.138129,2.4999,0.166521,0.205724,2.4999
