t,x_true,x_est,y_true,y_est,z_true,z_est,vx_true,vx_est,vy_true,vy_est,vz_true,vz_est,phi_true,phi_est,theta_true,theta_est,psi_true,psi_est,p_true,p_est,q_true,q_est,r_true,r_est,x_noisy,y_noisy,z_noisy,phi_noisy,theta_noisy,psi_noisy
13,-6.89408,-6.94173,5.03117,5.03279,0.774068,0.77906,-2.17536,-2.1563,0.12661,0.0891807,0.20633,0.208421,0.171624,0.171805,-0.085042,-0.0850158,0.785596,0.786714,0.0172532,0.0121125,0.0105246,0.00955369,5.08751e-05,0.00159806,-6.89408,5.03117,0.774068,0.171624,-0.085042,0.785596
13.01,-6.9158,-6.96333,5.03235,5.03356,0.776134,0.781109,-2.16915,-2.14999,0.108508,0.0710987,0.206982,0.209074,0.171794,0.171983,-0.0849347,-0.0848933,0.785596,0.786713,0.0167753,0.0116554,0.0109465,0.00995047,4.49682e-05,0.00160556,-6.9158,5.03235,0.776134,0.171794,-0.0849347,0.785596
13.02,-6.93746,-6.98487,5.03334,5.03414,0.778207,0.783167,-2.16293,-2.14366,0.0904035,0.0530104,0.207633,0.209724,0.171959,0.172157,-0.0848231,-0.0847674,0.785597,0.786711,0.0162972,0.0112004,0.0113683,0.0103469,3.91238e-05,0.00161162,-6.93746,5.03334,0.778207,0.171959,-0.0848231,0.785597
13.03,-6.95906,-7.00634,5.03416,5.03454,0.780287,0.785232,-2.15668,-2.13732,0.0722952,0.0349202,0.208281,0.210372,0.17212,0.172327,-0.0847073,-0.0846382,0.785597,0.786708,0.0158188,0.0107472,0.0117902,0.0107417,3.3342e-05,0.00161609,-6.95906,5.03416,0.780287,0.17212,-0.0847073,0.785597
13.04,-6.9806,-7.02775,5.03479,5.03476,0.782373,0.787306,-2.15041,-2.13095,0.0541842,0.0168217,0.208928,0.211019,0.172276,0.172493,-0.0845873,-0.0845055,0.785598,0.786704,0.0153402,0.0102957,0.0122119,0.0111372,2.76233e-05,0.00161903,-6.9806,5.03479,0.782373,0.172276,-0.0845873,0.785598
13.05,-7.00207,-7.04909,5.03524,5.0348,0.784465,0.789388,-2.14413,-2.12457,0.0360713,-0.00127882,0.209573,0.211663,0.172427,0.172656,-0.0844631,-0.0843698,0.785598,0.786699,0.0148613,0.00984596,0.0126336,0.011532,2.19678e-05,0.00162044,-7.00207,5.03524,0.784465,0.172427,-0.0844631,0.785598
13.06,-7.02348,-7.07037,5.03551,5.03466,0.786564,0.791477,-2.13782,-2.11816,0.017957,-0.0193845,0.210216,0.212306,0.172573,0.172814,-0.0843346,-0.0842303,0.785598,0.786693,0.0143821,0.00939747,0.0130552,0.0119272,1.63759e-05,0.00162023,-7.02348,5.03551,0.786564,0.172573,-0.0843346,0.785598
13.07,-7.04483,-7.09158,5.0356,5.03433,0.78867,0.793576,-2.1315,-2.11173,-0.000158081,-0.0374933,0.210857,0.212948,0.172714,0.172969,-0.084202,-0.0840879,0.785598,0.786687,0.0139028,0.00895025,0.0134767,0.0123206,1.08477e-05,0.00161842,-7.04483,5.0356,0.78867,0.172714,-0.084202,0.785598
13.08,-7.06611,-7.11274,5.03551,5.03383,0.790782,0.795682,-2.12515,-2.10528,-0.0182732,-0.0556061,0.211497,0.213588,0.172851,0.173119,-0.0840651,-0.0839418,0.785598,0.78668,0.0134232,0.00850423,0.0138981,0.0127146,5.38352e-06,0.00161502,-7.06611,5.03551,0.790782,0.172851,-0.0840651,0.785598
13.09,-7.08733,-7.13382,5.03523,5.03314,0.7929,0.797798,-2.11879,-2.09881,-0.0363877,-0.073721,0.212134,0.214226,0.172983,0.173266,-0.083924,-0.0837927,0.785598,0.786672,0.0129435,0.00805837,0.0143193,0.0131085,-1.64311e-08,0.00160995,-7.08733,5.03523,0.7929,0.172983,-0.083924,0.785598
13.1,-7.10848,-7.15485,5.03478,5.03227,0.795024,0.799921,-2.11241,-2.09232,-0.054501,-0.0918384,0.212769,0.214863,0.17311,0.173408,-0.0837787,-0.08364,0.785598,0.786665,0.0124635,0.00761373,0.0147405,0.0135021,-5.35197e-06,0.00160334,-7.10848,5.03478,0.795024,0.17311,-0.0837787,0.785598
13.11,-7.12958,-7.17581,5.03414,5.03122,0.797155,0.802053,-2.10601,-2.08582,-0.0726125,-0.109957,0.213403,0.215498,0.173232,0.173546,-0.0836292,-0.0834839,0.785598,0.786656,0.0119834,0.00716915,0.0151614,0.0138953,-1.06229e-05,0.00159517,-7.12958,5.03414,0.797155,0.173232,-0.0836292,0.785598
13.12,-7.1506,-7.1967,5.03333,5.02999,0.799292,0.804194,-2.09959,-2.07929,-0.0907214,-0.128077,0.214035,0.216132,0.173349,0.173679,-0.0834755,-0.0833243,0.785598,0.786648,0.0115031,0.0067246,0.0155823,0.0142891,-1.58291e-05,0.00158541,-7.1506,5.03333,0.799292,0.173349,-0.0834755,0.785598
13.13,-7.17157,-7.21754,5.03233,5.02858,0.801436,0.806343,-2.09315,-2.07275,-0.108827,-0.146198,0.214664,0.216765,0.173462,0.173808,-0.0833176,-0.0831616,0.785598,0.786639,0.0110226,0.00627956,0.0160029,0.0146826,-2.09703e-05,0.00157416,-7.17157,5.03233,0.801436,0.173462,-0.0833176,0.785598
13.14,-7.19247,-7.23831,5.03115,5.02699,0.803586,0.808501,-2.08669,-2.06618,-0.126929,-0.164317,0.215292,0.217396,0.17357,0.173932,-0.0831554,-0.082995,0.785598,0.78663,0.010542,0.00583483,0.0164234,0.0150766,-2.60465e-05,0.00156148,-7.19247,5.03115,0.803586,0.17357,-0.0831554,0.785598
13.15,-7.2133,-7.25901,5.02979,5.02522,0.805742,0.810667,-2.08021,-2.0596,-0.145027,-0.182435,0.215918,0.218026,0.173673,0.174052,-0.0829891,-0.0828254,0.785597,0.786621,0.0100613,0.00538963,0.0168437,0.0154698,-3.10574e-05,0.00154726,-7.2133,5.02979,0.805742,0.173673,-0.0829891,0.785597
13.16,-7.23407,-7.27966,5.02825,5.02327,0.807904,0.812842,-2.07372,-2.053,-0.163119,-0.200551,0.216542,0.218654,0.173771,0.174166,-0.0828186,-0.0826521,0.785597,0.786612,0.00958037,0.00494268,0.0172637,0.0158634,-3.6003e-05,0.00153175,-7.23407,5.02825,0.807904,0.173771,-0.0828186,0.785597
13.17,-7.25478,-7.30023,5.02653,5.02113,0.810072,0.815025,-2.0672,-2.04638,-0.181206,-0.218665,0.217164,0.219282,0.173864,0.174276,-0.0826438,-0.0824753,0.785597,0.786603,0.0090994,0.00449562,0.0176836,0.0162578,-4.08832e-05,0.00151488,-7.25478,5.02653,0.810072,0.173864,-0.0826438,0.785597
13.18,-7.27542,-7.32075,5.02462,5.01881,0.812247,0.817217,-2.06067,-2.03974,-0.199286,-0.236775,0.217783,0.219907,0.173953,0.17438,-0.0824649,-0.0822951,0.785596,0.786595,0.00861831,0.00404698,0.0181032,0.0166511,-4.56978e-05,0.00149679,-7.27542,5.02462,0.812247,0.173953,-0.0824649,0.785596
13.19,-7.29599,-7.3412,5.02254,5.01632,0.814428,0.819416,-2.05412,-2.03309,-0.217359,-0.254879,0.218401,0.220532,0.174037,0.17448,-0.0822818,-0.0821113,0.785596,0.786587,0.00813714,0.00359672,0.0185225,0.0170454,-5.04469e-05,0.00147747,-7.29599,5.02254,0.814428,0.174037,-0.0822818,0.785596
13.2,-7.3165,-7.36159,5.02028,5.01364,0.816615,0.821624,-2.04755,-2.02642,-0.235424,-0.272979,0.219018,0.221155,0.174116,0.174574,-0.0820944,-0.0819238,0.785595,0.786579,0.00765589,0.00314544,0.0189417,0.0174396,-5.51303e-05,0.00145696,-7.3165,5.02028,0.816615,0.174116,-0.0820944,0.785595
13.21,-7.33694,-7.38191,5.01783,5.01078,0.818808,0.823841,-2.04096,-2.01973,-0.253482,-0.291071,0.219632,0.221777,0.17419,0.174662,-0.0819029,-0.0817329,0.785595,0.786571,0.00717458,0.00269193,0.0193605,0.0178341,-5.97479e-05,0.00143544,-7.33694,5.01783,0.818808,0.17419,-0.0819029,0.785595
13.22,-7.35732,-7.40216,5.01521,5.00775,0.821008,0.826065,-2.03435,-2.01303,-0.27153,-0.309157,0.220244,0.222397,0.174259,0.174746,-0.0817072,-0.0815383,0.785594,0.786564,0.0066932,0.00223698,0.0197791,0.0182291,-6.42998e-05,0.00141291,-7.35732,5.01521,0.821008,0.174259,-0.0817072,0.785594
13.23,-7.37763,-7.42235,5.0124,5.00453,0.823213,0.828297,-2.02772,-2.00631,-0.289568,-0.32723,0.220854,0.223015,0.174324,0.174823,-0.0815073,-0.0813401,0.785593,0.786558,0.0062118,0.00177975,0.0201973,0.0186243,-6.87859e-05,0.00138949,-7.37763,5.0124,0.823213,0.174324,-0.0815073,0.785593
13.24,-7.39787,-7.44248,5.00942,5.00113,0.825425,0.830537,-2.02108,-1.99957,-0.307597,-0.345296,0.221462,0.223632,0.174384,0.174895,-0.0813033,-0.0811383,0.785593,0.786552,0.00573036,0.00132031,0.0206153,0.01902,-7.32061e-05,0.00136524,-7.39787,5.00942,0.825425,0.174384,-0.0813033,0.785593
