t,x_des,y_des,z_des,x_act,y_act,z_act
19.43,-7.88503,6.15031,38.86,-7.8668,6.27115,38.86
19.44,-7.84798,6.19751,38.88,-7.8296,6.31799,38.88
19.45,-7.81066,6.24449,38.9,-7.79211,6.36462,38.9
19.46,-7.77305,6.29124,38.92,-7.75435,6.41104,38.92
19.47,-7.73516,6.33776,38.94,-7.7163,6.45726,38.94
19.48,-7.697,6.38406,38.96,-7.67798,6.50326,38.96
19.49,-7.65855,6.43013,38.98,-7.63937,6.54906,38.98
19.5,-7.61984,6.47596,39,-7.60049,6.59464,39
19.51,-7.58084,6.52157,39.02,-7.56133,6.64,39.02
19.52,-7.54158,6.56693,39.04,-7.52189,6.68515,39.04
19.53,-7.50204,6.61206,39.06,-7.48218,6.73008,39.06
19.54,-7.46223,6.65696,39.08,-7.44219,6.77479,39.08
19.55,-7.42216,6.70161,39.1,-7.40192,6.81927,39.1
19.56,-7.38181,6.74602,39.12,-7.36137,6.86354,39.12
19.57,-7.34121,6.79019,39.14,-7.32055,6.90758,39.14
19.58,-7.30033,6.83412,39.16,-7.27946,6.95139,39.16
19.59,-7.2592,6.87779,39.18,-7.23809,6.99497,39.18
19.6,-7.2178,6.92123,39.2,-7.19644,7.03832,39.2
19.61,-7.17614,6.96441,39.22,-7.15453,7.08144,39.22
19.62,-7.13423,7.00734,39.24,-7.11234,7.12433,39.24
19.63,-7.09205,7.05002,39.26,-7.06987,7.16698,39.26
19.64,-7.04963,7.09244,39.28,-7.02714,7.20939,39.28
19.65,-7.00695,7.13461,39.3,-6.98414,7.25156,39.3
19.66,-6.96401,7.17653,39.32,-6.94086,7.29349,39.32
19.67,-6.92083,7.21818,39.34,-6.89732,7.33517,39.34
19.68,-6.87739,7.25958,39.36,-6.85351,7.37661,39.36
19.69,-6.83371,7.30071,39.38,-6.80943,7.41781,39.38
19.7,-6.78979,7.34158,39.4,-6.76509,7.45875,39.4
19.71,-6.74562,7.38219,39.42,-6.72048,7.49944,39.42
19.72,-6.7012,7.42253,39.44,-6.67561,7.53987,39.44
19.73,-6.65655,7.4626,39.46,-6.63048,7.58005,39.46
19.74,-6.61165,7.5024,39.48,-6.58508,7.61998,39.48
19.75,-6.56652,7.54194,39.5,-6.53942,7.65964,39.5
19.76,-6.52115,7.5812,39.52,-6.49351,7.69904,39.52
19.77,-6.47554,7.62019,39.54,-6.44733,7.73817,39.54
19.78,-6.42971,7.65891,39.56,-6.4009,7.77704,39.56
19.79,-6.38364,7.69735,39.58,-6.35422,7.81564,39.58
19.8,-6.33734,7.73551,39.6,-6.30728,7.85397,39.6
19.81,-6.29081,7.7734,39.62,-6.26009,7.89203,39.62
19.82,-6.24406,7.811,39.64,-6.21265,7.92981,39.64
19.83,-6.19708,7.84832,39.66,-6.16496,7.96731,39.66
19.84,-6.14988,7.88537,39.68,-6.11702,8.00454,39.68
19.85,-6.10246,7.92212,39.7,-6.06884,8.04148,39.7
19.86,-6.05481,7.95859,39.72,-6.02041,8.07814,39.72
19.87,-6.00695,7.99478,39.74,-5.97174,8.11452,39.74
19.88,-5.95888,8.03068,39.76,-5.92284,8.1506,39.76
19.89,-5.91059,8.06629,39.78,-5.87369,8.1864,39.78
19.9,-5.86208,8.1016,39.8,-5.82431,8.22191,39.8
19.91,-5.81337,8.13663,39.82,-5.77469,8.25712,39.82
19.92,-5.76444,8.17136,39.84,-5.72485,8.29203,39.84
19.93,-5.71531,8.2058,39.86,-5.67477,8.32665,39.86
19.94,-5.66597,8.23995,39.88,-5.62446,8.36097,39.88
19.95,-5.61643,8.27379,39.9,-5.57393,8.39498,39.9
19.96,-5.56669,8.30734,39.92,-5.52318,8.42869,39.92
19.97,-5.51675,8.34059,39.94,-5.4722,8.4621,39.94
19.98,-5.4666,8.37354,39.96,-5.42101,8.49519,39.96
19.99,-5.41626,8.40619,39.98,-5.3696,8.52798,39.98
20,-5.36573,8.43854,40,-5.31798,8.56045,40
20.01,-5.315,8.47058,40.02,-5.26614,8.59261,40.02
20.02,-5.26408,8.50232,40.04,-5.2141,8.62445,40.04
20.03,-5.21297,8.53375,40.06,-5.16185,8.65598,40.06
20.04,-5.16168,8.56487,40.08,-5.10939,8.68719,40.08
20.05,-5.1102,8.59569,40.1,-5.05674,8.71807,40.1
20.06,-5.05853,8.6262,40.12,-5.00389,8.74863,40.12
20.07,-5.00668,8.65639,40.14,-4.95084,8.77887,40.14
20.08,-4.95465,8.68628,40.16,-4.8976,8.80878,40.16
20.09,-4.90245,8.71585,40.18,-4.84416,8.83836,40.18
20.1,-4.85007,8.74511,40.2,-4.79054,8.86762,40.2
20.11,-4.79751,8.77405,40.22,-4.73674,8.89654,40.22
20.12,-4.74478,8.80268,40.24,-4.68275,8.92513,40.24
20.13,-4.69188,8.83099,40.26,-4.62859,8.95338,40.26
20.14,-4.63881,8.85898,40.28,-4.57424,8.9813,40.28
20.15,-4.58557,8.88665,40.3,-4.51973,9.00887,40.3
20.16,-4.53217,8.914,40.32,-4.46504,9.03611,40.32
20.17,-4.4786,8.94104,40.34,-4.41019,9.06301,40.34
20.18,-4.42488,8.96775,40.36,-4.35517,9.08957,40.36
20.19,-4.37099,8.99413,40.38,-4.29999,9.11579,40.38
20.2,-4.31695,9.0202,40.4,-4.24465,9.14166,40.4
20.21,-4.26275,9.04594,40.42,-4.18916,9.16718,40.42
20.22,-4.2084,9.07135,40.44,-4.13351,9.19236,40.44
20.23,-4.15389,9.09644,40.46,-4.07771,9.21719,40.46
20.24,-4.09924,9.1212,40.48,-4.02177,9.24167,40.48
20.25,-4.04444,9.14563,40.5,-3.96568,9.2658,40.5
20.26,-3.98949,9.16973,40.52,-3.90945,9.28958,40.52
20.27,-3.9344,9.1935,40.54,-3.85309,9.31301,40.54
20.28,-3.87917,9.21694,40.56,-3.79658,9.33608,40.56
20.29,-3.8238,9.24005,40.58,-3.73995,9.3588,40.58
20.3,-3.76829,9.26283,40.6,-3.68319,9.38117,40.6
20.31,-3.71265,9.28527,40.62,-3.6263,9.40317,40.62
20.32,-3.65687,9.30738,40.64,-3.56929,9.42483,40.64
20.33,-3.60096,9.32915,40.66,-3.51216,9.44612,40.66
20.34,-3.54492,9.35059,40.68,-3.45491,9.46706,40.68
20.35,-3.48875,9.37169,40.7,-3.39754,9.48764,40.7
20.36,-3.43246,9.39246,40.72,-3.34007,9.50786,40.72
20.37,-3.37604,9.41288,40.74,-3.28249,9.52772,40.74
20.38,-3.31951,9.43297,40.76,-3.2248,9.54722,40.76
20.39,-3.26285,9.45272,40.78,-3.16701,9.56636,40.78
20.4,-3.20607,9.47212,40.8,-3.10911,9.58514,40.8
20.41,-3.14918,9.49119,40.82,-3.05113,9.60355,40.82
20.42,-3.09218,9.50991,40.84,-2.99304,9.62161,40.84
20.43,-3.03507,9.52829,40.86,-2.93487,9.6393,40.86
20.44,-2.97784,9.54633,40.88,-2.87661,9.65663,40.88
20.45,-2.92051,9.56403,40.9,-2.81826,9.6736,40.9
20.46,-2.86307,9.58138,40.92,-2.75983,9.6902,40.92
20.47,-2.80553,9.59838,40.94,-2.70131,9.70644,40.94
20.48,-2.74789,9.61504,40.96,-2.64272,9.72232,40.96
20.49,-2.69015,9.63136,40.98,-2.58406,9.73784,40.98
20.5,-2.63232,9.64733,41,-2.52532,9.75299,41
20.51,-2.57439,9.66295,41.02,-2.46651,9.76777,41.02
20.52,-2.51636,9.67822,41.04,-2.40763,9.7822,41.04
20.53,-2.45825,9.69314,41.06,-2.34869,9.79626,41.06
20.54,-2.40005,9.70772,41.08,-2.28969,9.80995,41.08
20.55,-2.34176,9.72194,41.1,-2.23062,9.82329,41.1
20.56,-2.28338,9.73582,41.12,-2.1715,9.83626,41.12
20.57,-2.22493,9.74934,41.14,-2.11232,9.84886,41.14
20.58,-2.16639,9.76252,41.16,-2.05309,9.86111,41.16
20.59,-2.10778,9.77534,41.18,-1.99381,9.87299,41.18
20.6,-2.04909,9.78781,41.2,-1.93448,9.88451,41.2
20.61,-1.99033,9.79993,41.22,-1.8751,9.89566,41.22
20.62,-1.93149,9.81169,41.24,-1.81568,9.90646,41.24
20.63,-1.87259,9.82311,41.26,-1.75621,9.91689,41.26
20.64,-1.81361,9.83417,41.28,-1.69671,9.92696,41.28
20.65,-1.75458,9.84487,41.3,-1.63716,9.93667,41.3
20.66,-1.69548,9.85522,41.32,-1.57759,9.94602,41.32
20.67,-1.63631,9.86522,41.34,-1.51797,9.95501,41.34
20.68,-1.57709,9.87486,41.36,-1.45833,9.96364,41.36
20.69,-1.51782,9.88414,41.38,-1.39865,9.97191,41.38
20.7,-1.45849,9.89307,41.4,-1.33895,9.97981,41.4
20.71,-1.3991,9.90164,41.42,-1.27922,9.98736,41.42
20.72,-1.33967,9.90986,41.44,-1.21947,9.99456,41.44
20.73,-1.28018,9.91772,41.46,-1.15969,10.0014,41.46
20.74,-1.22065,9.92522,41.48,-1.09989,10.0079,41.48
20.75,-1.16108,9.93237,41.5,-1.04008,10.014,41.5
20.76,-1.10147,9.93915,41.52,-0.980242,10.0197,41.52
20.77,-1.04181,9.94558,41.54,-0.920391,10.0251,41.54
20.78,-0.98212,9.95166,41.56,-0.860527,10.0302,41.56
20.79,-0.922393,9.95737,41.58,-0.800649,10.0349,41.58
20.8,-0.862633,9.96272,41.6,-0.740761,10.0392,41.6
20.81,-0.802841,9.96772,41.62,-0.680863,10.0432,41.62
20.82,-0.743021,9.97236,41.64,-0.620957,10.0468,41.64
20.83,-0.683174,9.97664,41.66,-0.561045,10.0501,41.66
20.84,-0.623302,9.98056,41.68,-0.501128,10.053,41.68
20.85,-0.563408,9.98412,41.7,-0.441207,10.0556,41.7
20.86,-0.503493,9.98732,41.72,-0.381284,10.0578,41.72
20.87,-0.443561,9.99016,41.74,-0.32136,10.0597,41.74
20.88,-0.383612,9.99264,41.76,-0.261437,10.0612,41.76
20.89,-0.32365,9.99476,41.78,-0.201516,10.0624,41.78
20.9,-0.263676,9.99652,41.8,-0.141599,10.0632,41.8
20.91,-0.203692,9.99793,41.82,-0.0816865,10.0636,41.82
20.92,-0.143701,9.99897,41.84,-0.0217801,10.0637,41.84
20.93,-0.0837052,9.99965,41.86,0.0381188,10.0635,41.86
20.94,-0.0237061,9.99997,41.88,0.098009,10.0629,41.88
20.95,0.0362938,9.99993,41.9,0.157889,10.062,41.9
20.96,0.0962924,9.99954,41.92,0.217758,10.0607,41.92
20.97,0.156287,9.99878,41.94,0.277614,10.0591,41.94
20.98,0.216277,9.99766,41.96,0.337456,10.0571,41.96
20.99,0.276259,9.99618,41.98,0.397283,10.0547,41.98
21,0.33623,9.99435,42,0.457094,10.0521,42
21.01,0.39619,9.99215,42.02,0.516887,10.049,42.02
21.02,0.456136,9.98959,42.04,0.57666,10.0457,42.04
21.03,0.516065,9.98667,42.06,0.636414,10.0419,42.06
21.04,0.575975,9.9834,42.08,0.696146,10.0379,42.08
21.05,0.635865,9.97976,42.1,0.755855,10.0335,42.1
21.06,0.695731,9.97577,42.12,0.81554,10.0287,42.12
21.07,0.755573,9.97141,42.14,0.8752,10.0236,42.14
21.08,0.815388,9.9667,42.16,0.934833,10.0182,42.16
21.09,0.875173,9.96163,42.18,0.994438,10.0124,42.18
21.1,0.934926,9.9562,42.2,1.05401,10.0062,42.2
21.11,0.994646,9.95041,42.22,1.11356,9.99973,42.22
21.12,1.05433,9.94426,42.24,1.17307,9.9929,42.24
21.13,1.11398,9.93776,42.26,1.23255,9.98572,42.26
21.14,1.17358,9.9309,42.28,1.292,9.9782,42.28
21.15,1.23315,9.92368,42.3,1.35141,9.97034,42.3
21.16,1.29267,9.9161,42.32,1.41078,9.96213,42.32
21.17,1.35214,9.90816,42.34,1.47011,9.95357,42.34
21.18,1.41156,9.89987,42.36,1.5294,9.94467,42.36
21.19,1.47094,9.89123,42.38,1.58865,9.93543,42.38
21.2,1.53026,9.88222,42.4,1.64786,9.92584,42.4
21.21,1.58952,9.87286,42.42,1.70702,9.91591,42.42
21.22,1.64873,9.86315,42.44,1.76614,9.90563,42.44
21.23,1.70788,9.85308,42.46,1.82521,9.89501,42.46
21.24,1.76697,9.84265,42.48,1.88423,9.88404,42.48
21.25,1.82599,9.83187,42.5,1.9432,9.87273,42.5
21.26,1.88495,9.82074,42.52,2.00211,9.86107,42.52
21.27,1.94384,9.80926,42.54,2.06097,9.84907,42.54
21.28,2.00266,9.79742,42.56,2.11978,9.83673,42.56
21.29,2.06141,9.78522,42.58,2.17853,9.82404,42.58
21.3,2.12008,9.77268,42.6,2.23721,9.811,42.6
21.31,2.17868,9.75978,42.62,2.29584,9.79762,42.62
21.32,2.2372,9.74653,42.64,2.3544,9.7839,42.64
21.33,2.29564,9.73294,42.66,2.4129,9.76983,42.66
21.34,2.35399,9.71899,42.68,2.47133,9.75541,42.68
21.35,2.41226,9.70469,42.7,2.5297,9.74065,42.7
21.36,2.47045,9.69004,42.72,2.58799,9.72555,42.72
21.37,2.52854,9.67504,42.74,2.64621,9.7101,42.74
21.38,2.58655,9.6597,42.76,2.70436,9.6943,42.76
21.39,2.64446,9.64401,42.78,2.76243,9.67816,42.78
21.4,2.70228,9.62796,42.8,2.82042,9.66168,42.8
21.41,2.75999,9.61158,42.82,2.87833,9.64484,42.82
21.42,2.81761,9.59485,42.84,2.93615,9.62767,42.84
21.43,2.87513,9.57777,42.86,2.9939,9.61015,42.86
21.44,2.93255,9.56034,42.88,3.05155,9.59228,42.88
21.45,2.98986,9.54258,42.9,3.10912,9.57407,42.9
21.46,3.04706,9.52447,42.92,3.16659,9.55551,42.92
21.47,3.10415,9.50601,42.94,3.22397,9.53661,42.94
21.48,3.16113,9.48722,42.96,3.28126,9.51736,42.96
21.49,3.21799,9.46808,42.98,3.33844,9.49777,42.98
21.5,3.27474,9.4486,43,3.39553,9.47783,43
21.51,3.33138,9.42878,43.02,3.45251,9.45755,43.02
21.52,3.38789,9.40862,43.04,3.50939,9.43692,43.04
21.53,3.44428,9.38813,43.06,3.56616,9.41595,43.06
21.54,3.50055,9.36729,43.08,3.62281,9.39464,43.08
21.55,3.55669,9.34612,43.1,3.67936,9.37298,43.1
21.56,3.6127,9.32461,43.12,3.73579,9.35098,43.12
21.57,3.66858,9.30277,43.14,3.7921,9.32863,43.14
21.58,3.72433,9.28059,43.16,3.84829,9.30594,43.16
21.59,3.77995,9.25808,43.18,3.90436,9.28291,43.18
21.6,3.83543,9.23523,43.2,3.9603,9.25953,43.2
21.61,3.89077,9.21205,43.22,4.01612,9.23581,43.22
21.62,3.94597,9.18854,43.24,4.0718,9.21175,43.24
21.63,4.00103,9.1647,43.26,4.12735,9.18735,43.26
21.64,4.05595,9.14053,43.28,4.18277,9.16261,43.28
21.65,4.11072,9.11603,43.3,4.23804,9.13752,43.3
21.66,4.16534,9.0912,43.32,4.29318,9.1121,43.32
21.67,4.21981,9.06605,43.34,4.34817,9.08634,43.34
21.68,4.27413,9.04056,43.36,4.40301,9.06023,43.36
21.69,4.3283,9.01476,43.38,4.4577,9.03379,43.38
21.7,4.38231,8.98863,43.4,4.51224,9.00701,43.4
21.71,4.43616,8.96217,43.42,4.56663,8.9799,43.42
21.72,4.48985,8.93539,43.44,4.62086,8.95245,43.44
21.73,4.54338,8.90829,43.46,4.67492,8.92466,43.46
21.74,4.59675,8.88087,43.48,4.72883,8.89654,43.48
21.75,4.64995,8.85313,43.5,4.78257,8.86808,43.5
21.76,4.70299,8.82507,43.52,4.83614,8.83929,43.52
21.77,4.75585,8.7967,43.54,4.88953,8.81017,43.54
21.78,4.80855,8.768,43.56,4.94276,8.78071,43.56
21.79,4.86107,8.73899,43.58,4.99581,8.75093,43.58
21.8,4.91342,8.70967,43.6,5.04867,8.72081,43.6
21.81,4.96558,8.68003,43.62,5.10136,8.69037,43.62
21.82,5.01758,8.65008,43.64,5.15386,8.6596,43.64
21.83,5.06939,8.61982,43.66,5.20617,8.62851,43.66
21.84,5.12101,8.58925,43.68,5.2583,8.59708,43.68
21.85,5.17246,8.55837,43.7,5.31023,8.56534,43.7
21.86,5.22371,8.52718,43.72,5.36196,8.53327,43.72
21.87,5.27478,8.49569,43.74,5.4135,8.50088,43.74
21.88,5.32566,8.46388,43.76,5.46483,8.46817,43.76
21.89,5.37635,8.43178,43.78,5.51596,8.43514,43.78
21.9,5.42684,8.39937,43.8,5.56689,8.4018,43.8
21.91,5.47714,8.36666,43.82,5.61761,8.36814,43.82
21.92,5.52724,8.33364,43.84,5.66812,8.33416,43.84
21.93,5.57714,8.30033,43.86,5.71841,8.29987,43.86
21.94,5.62684,8.26672,43.88,5.76849,8.26527,43.88
21.95,5.67634,8.23281,43.9,5.81835,8.23036,43.9
21.96,5.72564,8.1986,43.92,5.86798,8.19513,43.92
21.97,5.77472,8.1641,43.94,5.9174,8.15961,43.94
21.98,5.82361,8.12931,43.96,5.96659,8.12377,43.96
21.99,5.87228,8.09422,43.98,6.01555,8.08764,43.98
22,5.92074,8.05884,44,6.06428,8.0512,44
22.01,5.96898,8.02317,44.02,6.11278,8.01446,44.02
22.02,6.01701,7.98721,44.04,6.16105,7.97742,44.04
22.03,6.06483,7.95097,44.06,6.20908,7.94009,44.06
22.04,6.11242,7.91443,44.08,6.25687,7.90246,44.08
22.05,6.1598,7.87762,44.1,6.30442,7.86454,44.1
22.06,6.20695,7.84052,44.12,6.35172,7.82633,44.12
22.07,6.25389,7.80313,44.14,6.39879,7.78782,44.14
22.08,6.30059,7.76547,44.16,6.4456,7.74903,44.16
22.09,6.34707,7.72753,44.18,6.49216,7.70996,44.18
22.1,6.39332,7.68931,44.2,6.53848,7.6706,44.2
22.11,6.43934,7.65081,44.22,6.58454,7.63096,44.22
22.12,6.48513,7.61204,44.24,6.63035,7.59104,44.24
22.13,6.53069,7.57299,44.26,6.6759,7.55084,44.26
22.14,6.57601,7.53367,44.28,6.72119,7.51037,44.28
22.15,6.62109,7.49408,44.3,6.76622,7.46962,44.3
22.16,6.66593,7.45422,44.32,6.81099,7.4286,44.32
22.17,6.71054,7.41409,44.34,6.8555,7.38732,44.34
22.18,6.7549,7.37369,44.36,6.89974,7.34576,44.36
22.19,6.79902,7.33303,44.38,6.94372,7.30394,44.38
22.2,6.8429,7.2921,44.4,6.98743,7.26186,44.4
22.21,6.88653,7.25091,44.42,7.03087,7.21952,44.42
22.22,6.92991,7.20946,44.44,7.07404,7.17691,44.44
22.23,6.97304,7.16775,44.46,7.11693,7.13405,44.46
22.24,7.01592,7.12579,44.48,7.15955,7.09094,44.48
22.25,7.05855,7.08356,44.5,7.2019,7.04757,44.5
22.26,7.10092,7.04109,44.52,7.24397,7.00396,44.52
22.27,7.14304,6.99835,44.54,7.28577,6.96009,44.54
22.28,7.1849,6.95537,44.56,7.32728,6.91598,44.56
22.29,7.22651,6.91213,44.58,7.36852,6.87163,44.58
22.3,7.26785,6.86865,44.6,7.40947,6.82703,44.6
22.31,7.30893,6.82492,44.62,7.45015,6.78219,44.62
22.32,7.34975,6.78095,44.64,7.49054,6.73712,44.64
22.33,7.3903,6.73672,44.66,7.53064,6.69181,44.66
22.34,7.43059,6.69226,44.68,7.57046,6.64627,44.68
22.35,7.47061,6.64756,44.7,7.61,6.6005,44.7
22.36,7.51036,6.60262,44.72,7.64924,6.5545,44.72
22.37,7.54984,6.55743,44.74,7.6882,6.50827,44.74
22.38,7.58905,6.51202,44.76,7.72687,6.46181,44.76
22.39,7.62798,6.46637,44.78,7.76525,6.41514,44.78
22.4,7.66664,6.42048,44.8,7.80334,6.36824,44.8
22.41,7.70503,6.37437,44.82,7.84114,6.32113,44.82
22.42,7.74313,6.32802,44.84,7.87865,6.2738,44.84
22.43,7.78096,6.28145,44.86,7.91586,6.22625,44.86
22.44,7.81851,6.23465,44.88,7.95278,6.1785,44.88
22.45,7.85578,6.18763,44.9,7.98941,6.13053,44.9
22.46,7.89276,6.14038,44.92,8.02574,6.08235,44.92
22.47,7.92946,6.09292,44.94,8.06178,6.03397,44.94
22.48,7.96588,6.04523,44.96,8.09752,5.98538,44.96
22.49,8.002,5.99733,44.98,8.13296,5.93659,44.98
22.5,8.03784,5.94921,45,8.16811,5.88761,45
22.51,8.07339,5.90087,45.02,8.20295,5.83842,45.02
22.52,8.10865,5.85233,45.04,8.2375,5.78904,45.04
22.53,8.14362,5.80357,45.06,8.27175,5.73946,45.06
22.54,8.1783,5.7546,45.08,8.3057,5.68969,45.08
22.55,8.21268,5.70543,45.1,8.33935,5.63972,45.1
22.56,8.24676,5.65605,45.12,8.3727,5.58957,45.12
22.57,8.28055,5.60647,45.14,8.40574,5.53924,45.14
22.58,8.31404,5.55669,45.16,8.43849,5.48871,45.16
22.59,8.34723,5.5067,45.18,8.47093,5.43801,45.18
22.6,8.38012,5.45652,45.2,8.50307,5.38712,45.2
22.61,8.41271,5.40614,45.22,8.53491,5.33605,45.22
22.62,8.44499,5.35557,45.24,8.56644,5.2848,45.24
22.63,8.47697,5.3048,45.26,8.59767,5.23338,45.26
22.64,8.50865,5.25384,45.28,8.62859,5.18178,45.28
22.65,8.54002,5.2027,45.3,8.65921,5.13001,45.3
22.66,8.57108,5.15137,45.32,8.68952,5.07807,45.32
22.67,8.60184,5.09985,45.34,8.71953,5.02596,45.34
22.68,8.63228,5.04814,45.36,8.74922,4.97368,45.36
22.69,8.66241,4.99626,45.38,8.77862,4.92124,45.38
22.7,8.69223,4.9442,45.4,8.8077,4.86863,45.4
22.71,8.72174,4.89195,45.42,8.83647,4.81585,45.42
22.72,8.75094,4.83954,45.44,8.86494,4.76292,45.44
22.73,8.77982,4.78694,45.46,8.89309,4.70982,45.46
22.74,8.80838,4.73418,45.48,8.92094,4.65657,45.48
22.75,8.83663,4.68124,45.5,8.94848,4.60316,45.5
22.76,8.86455,4.62814,45.52,8.9757,4.54959,45.52
22.77,8.89216,4.57487,45.54,9.00261,4.49587,45.54
22.78,8.91945,4.52143,45.56,9.02921,4.442,45.56
22.79,8.94642,4.46784,45.58,9.0555,4.38798,45.58
22.8,8.97307,4.41408,45.6,9.08147,4.3338,45.6
22.81,8.99939,4.36016,45.62,9.10713,4.27949,45.62
22.82,9.02539,4.30609,45.64,9.13248,4.22502,45.64
22.83,9.05106,4.25186,45.66,9.15751,4.17041,45.66
22.84,9.07641,4.19747,45.68,9.18222,4.11565,45.68
22.85,9.10143,4.14294,45.7,9.20662,4.06076,45.7
22.86,9.12612,4.08826,45.72,9.2307,4.00572,45.72
22.87,9.15049,4.03343,45.74,9.25446,3.95055,45.74
22.88,9.17453,3.97845,45.76,9.2779,3.89523,45.76
22.89,9.19823,3.92333,45.78,9.30102,3.83978,45.78
22.9,9.22161,3.86807,45.8,9.32383,3.7842,45.8
22.91,9.24465,3.81267,45.82,9.34631,3.72848,45.82
22.92,9.26736,3.75714,45.84,9.36847,3.67264,45.84
22.93,9.28973,3.70147,45.86,9.39031,3.61666,45.86
22.94,9.31177,3.64566,45.88,9.41182,3.56055,45.88
22.95,9.33348,3.58973,45.9,9.43301,3.50432,45.9
22.96,9.35485,3.53366,45.92,9.45388,3.44796,45.92
22.97,9.37588,3.47747,45.94,9.47441,3.39147,45.94
22.98,9.39658,3.42115,45.96,9.49463,3.33486,45.96
22.99,9.41694,3.36471,45.98,9.51451,3.27813,45.98
23,9.43696,3.30815,46,9.53407,3.22128,46
23.01,9.45664,3.25147,46.02,9.5533,3.16432,46.02
23.02,9.47597,3.19467,46.04,9.57219,3.10723,46.04
23.03,9.49497,3.13776,46.06,9.59076,3.05003,46.06
23.04,9.51363,3.08073,46.08,9.60899,2.99272,46.08
23.05,9.53194,3.02359,46.1,9.62689,2.93529,46.1
23.06,9.54991,2.96635,46.12,9.64446,2.87775,46.12
23.07,9.56754,2.909,46.14,9.66169,2.82011,46.14
23.08,9.58482,2.85154,46.16,9.67859,2.76235,46.16
23.09,9.60175,2.79398,46.18,9.69515,2.70449,46.18
23.1,9.61835,2.73632,46.2,9.71137,2.64653,46.2
23.11,9.63459,2.67856,46.22,9.72725,2.58846,46.22
23.12,9.65049,2.6207,46.24,9.7428,2.53029,46.24
23.13,9.66604,2.56275,46.26,9.758,2.47202,46.26
23.14,9.68124,2.50471,46.28,9.77286,2.41365,46.28
23.15,9.69609,2.44658,46.3,9.78738,2.35519,46.3
23.16,9.7106,2.38836,46.32,9.80156,2.29664,46.32
23.17,9.72475,2.33005,46.34,9.81539,2.23799,46.34
23.18,9.73856,2.27166,46.36,9.82887,2.17924,46.36
23.19,9.75201,2.21319,46.38,9.84201,2.12041,46.38
23.2,9.76512,2.15464,46.4,9.8548,2.0615,46.4
23.21,9.77787,2.09601,46.42,9.86724,2.00249,46.42
23.22,9.79027,2.03731,46.44,9.87933,1.94341,46.44
23.23,9.80232,1.97853,46.46,9.89107,1.88424,46.46
23.24,9.81401,1.91968,46.48,9.90246,1.82499,46.48
23.25,9.82535,1.86076,46.5,9.9135,1.76566,46.5
23.26,9.83634,1.80178,46.52,9.92418,1.70626,46.52
23.27,9.84697,1.74273,46.54,9.93451,1.64678,46.54
23.28,9.85725,1.68361,46.56,9.94449,1.58723,46.56
23.29,9.86718,1.62444,46.58,9.95411,1.52761,46.58
23.3,9.87675,1.56521,46.6,9.96337,1.46793,46.6
23.31,9.88596,1.50592,46.62,9.97227,1.40817,46.62
23.32,9.89482,1.44658,46.64,9.98081,1.34836,46.64
23.33,9.90332,1.38718,46.66,9.989,1.28848,46.66
23.34,9.91146,1.32774,46.68,9.99682,1.22854,46.68
23.35,9.91925,1.26824,46.7,10.0043,1.16854,46.7
23.36,9.92668,1.20871,46.72,10.0114,1.10849,46.72
23.37,9.93376,1.14913,46.74,10.0181,1.04838,46.74
23.38,9.94047,1.0895,46.76,10.0245,0.988227,46.76
23.39,9.94683,1.02984,46.78,10.0305,0.928022,46.78
23.4,9.95283,0.970141,46.8,10.0361,0.867771,46.8
23.41,9.95847,0.910407,46.82,10.0414,0.807475,46.82
23.42,9.96375,0.85064,46.84,10.0463,0.747138,46.84
23.43,9.96868,0.790843,46.86,10.0509,0.686761,46.86
23.44,9.97324,0.731017,46.88,10.055,0.626346,46.88
23.45,9.97745,0.671164,46.9,10.0588,0.565898,46.9
23.46,9.9813,0.611288,46.92,10.0623,0.505416,46.92
23.47,9.98479,0.55139,46.94,10.0653,0.444905,46.94
23.48,9.98792,0.491471,46.96,10.068,0.384367,46.96
23.49,9.99068,0.431535,46.98,10.0704,0.323803,46.98
23.5,9.99309,0.371584,47,10.0723,0.263217,47
23.51,9.99514,0.311619,47.02,10.0739,0.202611,47.02
23.52,9.99683,0.251643,47.04,10.0751,0.141987,47.04
23.53,9.99816,0.191658,47.06,10.0759,0.0813484,47.06
23.54,9.99913,0.131666,47.08,10.0764,0.0206974,47.08
23.55,9.99974,0.0716688,47.1,10.0765,-0.0399635,47.1
23.56,9.99999,0.0116694,47.12,10.0762,-0.100632,47.12
23.57,9.99988,-0.0483304,47.14,10.0755,-0.161305,47.14
23.58,9.99941,-0.108328,47.16,10.0745,-0.22198,47.16
23.59,9.99858,-0.168323,47.18,10.0731,-0.282654,47.18
23.6,9.99739,-0.228311,47.2,10.0713,-0.343325,47.2
23.61,9.99584,-0.288291,47.22,10.0692,-0.403991,47.22
23.62,9.99393,-0.34826,47.24,10.0666,-0.464648,47.24
23.63,9.99166,-0.408217,47.26,10.0637,-0.525294,47.26
23.64,9.98904,-0.468159,47.28,10.0604,-0.585926,47.28
23.65,9.98605,-0.528085,47.3,10.0568,-0.646542,47.3
23.66,9.9827,-0.587991,47.32,10.0528,-0.707139,47.32
23.67,9.97899,-0.647876,47.34,10.0484,-0.767714,47.34
23.68,9.97492,-0.707738,47.36,10.0436,-0.828264,47.36
23.69,9.9705,-0.767575,47.38,10.0384,-0.888788,47.38
