t,x_true,x_est,y_true,y_est,z_true,z_est,vx_true,vx_est,vy_true,vy_est,vz_true,vz_est,phi_true,phi_est,theta_true,theta_est,psi_true,psi_est,p_true,p_est,q_true,q_est,r_true,r_est,x_noisy,y_noisy,z_noisy,phi_noisy,theta_noisy,psi_noisy
14.95,-9.7507,-9.73578,-2.23941,-2.25687,2,2.01171,-0.672266,-0.677861,2.92612,2.92621,2.00412e-15,-0.0140501,-0.0381641,-0.0322591,0.0832808,0.0837937,-0.204188,-0.204525,0.0237207,-0.00682143,0.0108508,0.0148382,-0.0148332,-0.0164921,-9.7507,-2.23941,2,-0.0381641,0.0832808,-0.204188
14.96,-9.75738,-9.74251,-2.21014,-2.22752,2,2.01167,-0.663482,-0.669237,2.92812,2.92803,2.01413e-15,-0.0139019,-0.0379266,-0.0320922,0.083389,0.083948,-0.204335,-0.204657,0.023768,-0.00678066,0.0107897,0.0149331,-0.0146494,-0.0163141,-9.75738,-2.21014,2,-0.0379266,0.083389,-0.204335
14.97,-9.76397,-9.74916,-2.18085,-2.19815,2,2.01163,-0.654692,-0.660604,2.9301,2.92982,2.02771e-15,-0.0137523,-0.0376887,-0.0319254,0.0834966,0.0841016,-0.204481,-0.204786,0.0238152,-0.00673863,0.0107285,0.0150254,-0.0144654,-0.0161359,-9.76397,-2.18085,2,-0.0376887,0.0834966,-0.204481
14.98,-9.77047,-9.75571,-2.15154,-2.16877,2,2.01158,-0.645896,-0.651962,2.93206,2.9316,2.03898e-15,-0.0136023,-0.0374503,-0.031758,0.0836036,0.084254,-0.204624,-0.204914,0.0238622,-0.00669495,0.0106671,0.015118,-0.0142814,-0.0159577,-9.77047,-2.15154,2,-0.0374503,0.0836036,-0.204624
14.99,-9.77689,-9.76217,-2.12221,-2.13936,2,2.01154,-0.637095,-0.643312,2.93399,2.93335,2.05846e-15,-0.0134503,-0.0372115,-0.031591,0.08371,0.084406,-0.204766,-0.205039,0.0239091,-0.00665044,0.0106055,0.0152067,-0.0140972,-0.0157792,-9.77689,-2.12221,2,-0.0372115,0.08371,-0.204766
15,-9.78321,-9.76854,-2.09286,-2.10993,2,2.01149,-0.628287,-0.634652,2.93589,2.93507,2.05002e-15,-0.0132978,-0.0369721,-0.0314236,0.0838157,0.084557,-0.204906,-0.205162,0.0239559,-0.00660483,0.0105437,0.0152942,-0.0139129,-0.0156006,-9.78321,-2.09286,2,-0.0369721,0.0838157,-0.204906
15.01,-9.78945,-9.77483,-2.06349,-2.08048,2,2.01145,-0.619474,-0.625984,2.93776,2.93678,2.03549e-15,-0.0131439,-0.0367323,-0.0312561,0.0839208,0.084707,-0.205044,-0.205283,0.0240025,-0.00655697,0.0104817,0.0153807,-0.0137284,-0.0154219,-9.78945,-2.06349,2,-0.0367323,0.0839208,-0.205044
15.02,-9.7956,-9.78102,-2.0341,-2.05101,2,2.0114,-0.610656,-0.617306,2.93961,2.93846,2.02267e-15,-0.0129892,-0.0364921,-0.0310879,0.0840253,0.0848565,-0.205181,-0.205402,0.024049,-0.00650797,0.0104195,0.0154635,-0.0135438,-0.0152429,-9.7956,-2.0341,2,-0.0364921,0.0840253,-0.205181
15.03,-9.80166,-9.78713,-2.0047,-2.02152,2,2.01135,-0.601832,-0.608621,2.94143,2.94013,2.02332e-15,-0.0128334,-0.0362514,-0.0309199,0.0841292,0.0850047,-0.205315,-0.205518,0.0240953,-0.00645776,0.0103572,0.0155452,-0.0133591,-0.0150639,-9.80166,-2.0047,2,-0.0362514,0.0841292,-0.205315
15.04,-9.80764,-9.79314,-1.97527,-1.99202,2,2.01131,-0.593002,-0.599927,2.94323,2.94177,2.02399e-15,-0.0126774,-0.0360102,-0.0307513,0.0842325,0.0851521,-0.205448,-0.205632,0.0241415,-0.0064052,0.0102947,0.0156242,-0.0131743,-0.0148846,-9.80764,-1.97527,2,-0.0360102,0.0842325,-0.205448
15.05,-9.81353,-9.79906,-1.94583,-1.96249,2,2.01126,-0.584168,-0.591225,2.945,2.94338,2.0299e-15,-0.0125204,-0.0357685,-0.0305822,0.0843351,0.0852987,-0.205579,-0.205745,0.0241875,-0.00635091,0.010232,0.0157002,-0.0129894,-0.0147052,-9.81353,-1.94583,2,-0.0357685,0.0843351,-0.205579
15.06,-9.81932,-9.8049,-1.91637,-1.93294,2,2.01121,-0.575327,-0.582513,2.94674,2.94498,2.03057e-15,-0.0123619,-0.0355264,-0.0304132,0.0844371,0.085444,-0.205708,-0.205855,0.0242334,-0.0062962,0.0101691,0.0157752,-0.0128043,-0.0145256,-9.81932,-1.91637,2,-0.0355264,0.0844371,-0.205708
15.07,-9.82503,-9.81064,-1.8869,-1.90338,2,2.01116,-0.566482,-0.573795,2.94846,2.94655,2.03515e-15,-0.0122031,-0.0352839,-0.0302433,0.0845385,0.0855885,-0.205835,-0.205963,0.0242791,-0.0062395,0.010106,0.015846,-0.0126191,-0.0143458,-9.82503,-1.8869,2,-0.0352839,0.0845385,-0.205835
15.08,-9.83065,-9.81629,-1.85741,-1.8738,2,2.01111,-0.557632,-0.565067,2.95015,2.9481,2.02071e-15,-0.0120443,-0.0350408,-0.0300731,0.0846392,0.085732,-0.20596,-0.206069,0.0243247,-0.00618075,0.0100427,0.0159154,-0.0124339,-0.0141659,-9.83065,-1.85741,2,-0.0350408,0.0846392,-0.20596
15.09,-9.83618,-9.82185,-1.8279,-1.84421,2,2.01105,-0.548776,-0.556331,2.95181,2.94963,2.01317e-15,-0.0118849,-0.0347974,-0.0299021,0.0847394,0.0858746,-0.206084,-0.206172,0.0243701,-0.00612028,0.00997924,0.015981,-0.0122485,-0.0139857,-9.83618,-1.8279,2,-0.0347974,0.0847394,-0.206084
15.1,-9.84163,-9.82732,-1.79837,-1.81459,2,2.011,-0.539916,-0.547588,2.95345,2.95114,2.01017e-15,-0.0117246,-0.0345534,-0.0297307,0.0848388,0.0860159,-0.206205,-0.206274,0.0244153,-0.00605993,0.00991559,0.0160449,-0.0120629,-0.0138053,-9.84163,-1.79837,2,-0.0345534,0.0848388,-0.206205
15.11,-9.84698,-9.8327,-1.76883,-1.78496,2,2.01095,-0.531051,-0.538837,2.95506,2.95262,2.00052e-15,-0.011564,-0.0343091,-0.0295586,0.0849377,0.0861562,-0.206325,-0.206373,0.0244604,-0.00599701,0.00985176,0.0161057,-0.0118773,-0.0136248,-9.84698,-1.76883,2,-0.0343091,0.0849377,-0.206325
15.12,-9.85225,-9.83799,-1.73927,-1.75532,2,2.01089,-0.522181,-0.530078,2.95664,2.95408,2.00052e-15,-0.0114031,-0.0340642,-0.029386,0.0850359,0.0862954,-0.206443,-0.206471,0.0245053,-0.00593226,0.00978774,0.0161637,-0.0116916,-0.013444,-9.85225,-1.73927,2,-0.0340642,0.0850359,-0.206443
15.13,-9.85743,-9.84319,-1.70969,-1.72565,2,2.01084,-0.513306,-0.521312,2.9582,2.95552,1.9983e-15,-0.0112426,-0.033819,-0.0292125,0.0851334,0.0864336,-0.206559,-0.206566,0.0245501,-0.00586605,0.00972353,0.0162185,-0.0115058,-0.0132631,-9.85743,-1.70969,2,-0.033819,0.0851334,-0.206559
15.14,-9.86251,-9.8483,-1.6801,-1.69598,2,2.01078,-0.504427,-0.512536,2.95973,2.95694,2.0027e-15,-0.0110812,-0.0335732,-0.0290384,0.0852303,0.0865706,-0.206673,-0.20666,0.0245946,-0.00579875,0.00965913,0.0162707,-0.0113198,-0.0130819,-9.86251,-1.6801,2,-0.0335732,0.0852303,-0.206673
15.15,-9.86751,-9.85332,-1.6505,-1.66629,2,2.01072,-0.495543,-0.503756,2.96123,2.95833,2.01653e-15,-0.0109196,-0.0333271,-0.0288637,0.0853266,0.0867063,-0.206785,-0.206751,0.0246391,-0.00572917,0.00959454,0.0163198,-0.0111338,-0.0129005,-9.86751,-1.6505,2,-0.0333271,0.0853266,-0.206785
15.16,-9.87243,-9.85824,-1.62088,-1.63658,2,2.01066,-0.486655,-0.494966,2.9627,2.9597,2.03779e-15,-0.0107588,-0.0330805,-0.028688,0.0854222,0.086841,-0.206895,-0.206841,0.0246833,-0.00565867,0.00952976,0.0163661,-0.0109476,-0.0127189,-9.87243,-1.62088,2,-0.0330805,0.0854222,-0.206895
15.17,-9.87725,-9.86308,-1.59125,-1.60686,2,2.0106,-0.477762,-0.48617,2.96415,2.96105,2.05009e-15,-0.0105973,-0.0328334,-0.0285114,0.0855172,0.0869745,-0.207004,-0.206928,0.0247274,-0.00558676,0.00946478,0.0164087,-0.0107614,-0.012537,-9.87725,-1.59125,2,-0.0328334,0.0855172,-0.207004
15.18,-9.88198,-9.86782,-1.5616,-1.57712,2,2.01054,-0.468865,-0.477366,2.96558,2.96237,2.06421e-15,-0.0104355,-0.0325859,-0.0283343,0.0856115,0.0871066,-0.207111,-0.207013,0.0247713,-0.00551284,0.00939962,0.0164488,-0.010575,-0.0123549,-9.88198,-1.5616,2,-0.0325859,0.0856115,-0.207111
15.19,-9.88662,-9.87247,-1.53193,-1.54738,2,2.01048,-0.459964,-0.468556,2.96697,2.96367,2.06292e-15,-0.0102752,-0.032338,-0.028156,0.0857052,0.0872378,-0.207216,-0.207097,0.024815,-0.00543839,0.00933426,0.0164861,-0.0103886,-0.0121726,-9.88662,-1.53193,2,-0.032338,0.0857052,-0.207216
15.2,-9.89118,-9.87703,-1.50226,-1.51762,2,2.01041,-0.451058,-0.459738,2.96834,2.96495,2.06535e-15,-0.0101146,-0.0320896,-0.0279771,0.0857982,0.0873675,-0.207318,-0.207178,0.0248586,-0.00536093,0.0092687,0.0165198,-0.0102021,-0.01199,-9.89118,-1.50226,2,-0.0320896,0.0857982,-0.207318
15.21,-9.89565,-9.88149,-1.47257,-1.48785,2,2.01035,-0.442149,-0.450914,2.96969,2.96621,2.07109e-15,-0.00995411,-0.0318408,-0.0277972,0.0858906,0.087496,-0.20742,-0.207257,0.0249019,-0.00528417,0.00920296,0.0165502,-0.0100154,-0.0118073,-9.89565,-1.47257,2,-0.0318408,0.0858906,-0.20742
15.22,-9.90002,-9.88587,-1.44286,-1.45806,2,2.01029,-0.433235,-0.442084,2.971,2.96744,2.06736e-15,-0.00979429,-0.0315916,-0.0276162,0.0859823,0.0876234,-0.207519,-0.207335,0.0249451,-0.00520368,0.00913701,0.0165772,-0.00982872,-0.0116242,-9.90002,-1.44286,2,-0.0315916,0.0859823,-0.207519
15.23,-9.90431,-9.89015,-1.41315,-1.42827,2,2.01022,-0.424318,-0.433247,2.97229,2.96865,2.06618e-15,-0.00963415,-0.0313419,-0.0274344,0.0860733,0.0877493,-0.207616,-0.20741,0.0249881,-0.00512383,0.00907088,0.0166013,-0.00964191,-0.0114409,-9.90431,-1.41315,2,-0.0313419,0.0860733,-0.207616
15.24,-9.90851,-9.89435,-1.38342,-1.39846,2,2.01015,-0.415397,-0.424403,2.97355,2.96984,2.06688e-15,-0.00947535,-0.0310918,-0.0272514,0.0861637,0.0878739,-0.207712,-0.207484,0.025031,-0.00504176,0.00900454,0.0166234,-0.00945502,-0.0112574,-9.90851,-1.38342,2,-0.0310918,0.0861637,-0.207712
15.25,-9.91262,-9.89845,-1.35368,-1.36864,2,2.01008,-0.406472,-0.415552,2.97479,2.971,2.02914e-15,-0.00931723,-0.0308413,-0.0270673,0.0862534,0.0879973,-0.207805,-0.207556,0.0250736,-0.00495851,0.00893801,0.0166404,-0.00926804,-0.0110736,-9.91262,-1.35368,2,-0.0308413,0.0862534,-0.207805
15.26,-9.91664,-9.90246,-1.32392,-1.33881,2,2.01001,-0.397544,-0.406695,2.976,2.97214,2.0244e-15,-0.00915936,-0.0305903,-0.0268827,0.0863424,0.0881193,-0.207897,-0.207625,0.0251161,-0.00487352,0.00887128,0.0166557,-0.00908097,-0.0108895,-9.91664,-1.32392,2,-0.0305903,0.0863424,-0.207897
15.27,-9.92057,-9.90637,-1.29416,-1.30896,2,2.00994,-0.388611,-0.397832,2.97718,2.97326,2.04535e-15,-0.00900215,-0.030339,-0.0266963,0.0864308,0.0882398,-0.207987,-0.207693,0.0251584,-0.00478805,0.00880435,0.0166669,-0.00889382,-0.0107052,-9.92057,-1.29416,2,-0.030339,0.0864308,-0.207987
15.28,-9.92441,-9.9102,-1.26438,-1.27912,2,2.00987,-0.379676,-0.388965,2.97834,2.97435,2.05292e-15,-0.00884603,-0.0300872,-0.0265094,0.0865185,0.088359,-0.208075,-0.207759,0.0252004,-0.0047011,0.00873722,0.0166753,-0.00870659,-0.0105206,-9.92441,-1.26438,2,-0.0300872,0.0865185,-0.208075
15.29,-9.92816,-9.91393,-1.23459,-1.24925,2,2.0098,-0.370737,-0.38009,2.97947,2.97542,2.03937e-15,-0.00869082,-0.029835,-0.0263207,0.0866056,0.088477,-0.208161,-0.207823,0.0252423,-0.00461333,0.00866989,0.0166811,-0.00851928,-0.0103357,-9.92816,-1.23459,2,-0.029835,0.0866056,-0.208161
15.3,-9.93183,-9.91758,-1.20479,-1.21938,2,2.00973,-0.361794,-0.37121,2.98057,2.97646,2.04206e-15,-0.00853667,-0.0295823,-0.0261316,0.0866919,0.0885933,-0.208245,-0.207885,0.0252841,-0.00452388,0.00860236,0.0166816,-0.00833189,-0.0101506,-9.93183,-1.20479,2,-0.0295823,0.0866919,-0.208245
15.31,-9.9354,-9.92113,-1.17498,-1.1895,2,2.00965,-0.352849,-0.362324,2.98164,2.97748,2.04475e-15,-0.00838384,-0.0293293,-0.0259411,0.0867776,0.0887085,-0.208328,-0.207946,0.0253256,-0.00443295,0.00853463,0.01668,-0.00814443,-0.00996518,-9.9354,-1.17498,2,-0.0293293,0.0867776,-0.208328
15.32,-9.93888,-9.92459,-1.14516,-1.15961,2,2.00958,-0.3439,-0.353433,2.98269,2.97848,2.03618e-15,-0.00823107,-0.0290758,-0.0257493,0.0868626,0.0888221,-0.208408,-0.208004,0.0253669,-0.00434135,0.0084667,0.0166762,-0.00795689,-0.00977951,-9.93888,-1.14516,2,-0.0290758,0.0868626,-0.208408
15.33,-9.94228,-9.92795,-1.11533,-1.12971,2,2.0095,-0.334948,-0.344536,2.98371,2.97946,2.02613e-15,-0.00808042,-0.0288219,-0.0255566,0.0869469,0.0889343,-0.208487,-0.208061,0.0254081,-0.00424866,0.00839856,0.0166687,-0.00776928,-0.00959353,-9.94228,-1.11533,2,-0.0288219,0.0869469,-0.208487
15.34,-9.94558,-9.93123,-1.08548,-1.09981,2,2.00943,-0.325993,-0.335633,2.9847,2.98041,2.02402e-15,-0.00793077,-0.0285676,-0.0253624,0.0870306,0.0890449,-0.208564,-0.208116,0.025449,-0.00415518,0.00833022,0.0166591,-0.0075816,-0.00940731,-9.94558,-1.08548,2,-0.0285676,0.0870306,-0.208564
15.35,-9.9488,-9.93441,-1.05563,-1.0699,2,2.00935,-0.317035,-0.326726,2.98567,2.98133,2.02863e-15,-0.0077824,-0.028313,-0.0251673,0.0871135,0.0891543,-0.208638,-0.208169,0.0254898,-0.00406016,0.00826168,0.0166444,-0.00739385,-0.00922077,-9.9488,-1.05563,2,-0.028313,0.0871135,-0.208638
15.36,-9.95192,-9.9375,-1.02577,-1.03998,2,2.00927,-0.308074,-0.317814,2.98661,2.98224,2.02822e-15,-0.00763521,-0.0280579,-0.0249709,0.0871958,0.0892622,-0.208711,-0.20822,0.0255303,-0.00396559,0.00819293,0.0166292,-0.00720603,-0.00903394,-9.95192,-1.02577,2,-0.0280579,0.0871958,-0.208711
15.37,-9.95496,-9.9405,-0.995899,-1.01005,2,2.00919,-0.299111,-0.308896,2.98753,2.98311,2.02696e-15,-0.00748983,-0.0278023,-0.0247733,0.0872774,0.0893684,-0.208783,-0.20827,0.0255707,-0.00386903,0.00812398,0.0166091,-0.00701815,-0.00884687,-9.95496,-0.995899,2,-0.0278023,0.0872774,-0.208783
15.38,-9.9579,-9.94341,-0.966019,-0.980111,2,2.00911,-0.290144,-0.299974,2.98841,2.98397,2.03037e-15,-0.00734548,-0.0275464,-0.0245744,0.0873583,0.0894732,-0.208852,-0.208317,0.0256109,-0.0037725,0.00805482,0.0165877,-0.0068302,-0.00865945,-9.9579,-0.966019,2,-0.0275464,0.0873583,-0.208852
15.39,-9.96076,-9.94622,-0.936131,-0.95017,2,2.00903,-0.281175,-0.291047,2.98927,2.9848,2.0392e-15,-0.00720318,-0.0272901,-0.0243746,0.0874385,0.0895767,-0.208919,-0.208363,0.0256508,-0.00367396,0.00798545,0.0165606,-0.00664219,-0.00847179,-9.96076,-0.936131,2,-0.0272901,0.0874385,-0.208919
15.4,-9.96353,-9.94895,-0.906234,-0.920222,2,2.00894,-0.272204,-0.282116,2.9901,2.9856,2.04162e-15,-0.00706224,-0.0270334,-0.0241731,0.087518,0.0896785,-0.208985,-0.208407,0.0256906,-0.00357452,0.00791587,0.0165326,-0.00645412,-0.0082838,-9.96353,-0.906234,2,-0.0270334,0.087518,-0.208985
